review_text,stars,date
"Phone is very nice, biggest display to date on an iPhone and the cameras are excellent.","Rated 5.0 out of 5,",Review submitted a week ago
"Coming from a 13 Pro Max, the 17 had a very fast charge! No issues what so ever.","Rated 5.0 out of 5,",Review submitted a week ago
"The way the iPhone 17 Pro Max pre-order and delivery were handled is completely unacceptable. The website gave the impression that shipping would start on September 19th, but this was misleading. After asking customer service, I was told I would have to wait another 39 days to receive my phone. This is not just disappointing — it feels dishonest. Customers should not be misled with unclear promises, and such poor communication severely damages trust in the company","Rated 1.0 out of 5,",Review submitted 2 weeks ago
Perfect and the upgrades on IOS26 are fantastic coupled with 17 Prox Max,"Rated 5.0 out of 5,",Review submitted a week ago
4 weeks did not receive it yet. so its not the review of the phone but optimum,"Rated 1.0 out of 5,",Review submitted a week ago
same iPhone experience as every year nothing new to say if you had one before,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
The The The Big Lie and its lies have no bearing in this fact that they were the ones responsible and that it,"Rated 5.0 out of 5,",Review submitted a week ago
Totally worth the upgrade! Beautiful camera lens,"Rated 5.0 out of 5,",Review submitted a week ago
"Looks amazing, and works amazingly faster then the 16","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Just amazing. Everything worth waiting ….,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Quality:premium
Performance:good

Tq rider and machines","Rated 5.0 out of 5,",Review submitted a week ago
Happy with this new phone just what I need for everything I need to do,"Rated 5.0 out of 5,",Review submitted a week ago
"Love it, the camera is amazing…still learning all the functions but in time","Rated 5.0 out of 5,",Review submitted 6 days ago
Brilliant iPhone. Just as expected. Brilliant service by VERY,"Rated 5.0 out of 5,",Review submitted a week ago
I love this phone I think this might be the best iPhone apple produced,"Rated 5.0 out of 5,",Review submitted 6 days ago
good condition fast delivery Good product quality Good value for money,"Rated 5.0 out of 5,",Review submitted a week ago
The colour is beautiful and camera is great. Screen is very nice too.,"Rated 5.0 out of 5,",Review submitted a week ago
Item received on the 1st tq seller appreciated alot for the super fast and promise date,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Great! Shallow hooks but they totally work. Love the look.,"Rated 5.0 out of 5,",Review submitted a year ago
"Seller delivered the item as promised and packed it well. However, the delivery service by Ninja Van was very disappointing. They delayed the delivery, and the rider even called and hung up just to create a fake record of attempted delivery, while the item was still at their warehouse . In the end, I had to go to the hub myself for self-collection.","Rated 5.0 out of 5,",Review submitted a week ago
Took around 5-6 days to get the phone and omg its so cool but haha yeah the camera is cool too,"Rated 5.0 out of 5,",Review submitted 2 days ago
"The phone showed up promptly. I paid for 2 day shipping and got it the day after it shipped. (I ordered through a sales rep on the phone on Wednesday; I got it on Friday, the day the phones came out.) Transferring my number over was sooo easy and seamless from my last iPhone. I’m so excited to have this model!","Rated 5.0 out of 5,",Review submitted a week ago
Feature is not good than 17 .. and nothing can download from YouTube like android,"Rated 3.0 out of 5,",Review submitted a week ago
"Got mine, so pretty!! Worth getting this phone! Love the camera","Rated 5.0 out of 5,",Review submitted a week ago
Love it an you guys are nice and help you with your work,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Glitching while on camera app. Closing out automatically,"Rated 1.0 out of 5,",Review submitted 4 days ago
I don't have it yet but I'm very excited let's go tmobile,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
I have not received it my phone and i got this message,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
My son loves his new phone for his birthday,"Rated 5.0 out of 5,",Review submitted 5 days ago
Steve jobs approved mhm pizza! pizza pizzapizzzza yea,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Good 👍 quality is excellent with processor may be battery backup is Good,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
Good condition fast delivery goods product quality good value for money,"Rated 5.0 out of 5,",Review submitted a week ago
Received and in OEM Apple packaging. Love it,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
liked because it had a good camera,"Rated 4.0 out of 5,",Review submitted 2 weeks ago
One of the best iPhones since the IPhone X.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
I love this phone 17 pro and I need a good phone perfect in use I use this internet,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
Great! Great! Great! I just need more battery! Lol,"Rated 5.0 out of 5,",Review submitted 6 days ago
nice device. the color is so different from other models,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
"I liked the look and color of the device, and I hope it will be better to use.","Rated 5.0 out of 5,",Review submitted 3 weeks ago
"Was one of the first to pre order and just got my second
Email saying it’s on back order(this is September 27th) while everyone else is starting to receive theirs, considering cancelling my order with them.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
Top j’adore,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"I have pre-ordered from apple.com but they are showing delivery date as 3-10th oct but chroma is giving fast delivery almost 10 days early and same price.
I will update review once received,I hope they will keep their promise of delivery date.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Good product quality good value for money and fast delivery,"Rated 5.0 out of 5,",Review submitted a week ago
Delivered in good condition and not damaged,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"I hope Apple does not go pear-shaped with this review!

The short answer is a medium sized ""no"", if your iPhone 14 is still working well - particularly its battery! But a big ""Yes"", if your battery is playing up!

If you are a regular everyday user and do not get carried away with necessity to have the latest processor etc and just want a phone which will be compatible with everyday use requirements of this strange 21st Century, I would suggest you stay with your iPhone 14 and wait for the Big Leap in Mankind type of affair which will most likely come with iPhone 18 next year!

However, I personally have no regrets for upgrading my iPhone 14 Pro Max to the 17 because the battery was getting weak and did not hold well with use of IOS26. And it is here that I would STRONGLY ...","Rated 4.0 out of 5,",Review submitted 3 weeks ago
"Amazing cellphone! First, the orange color is spot on I just love the look. This is the best iPhone I have owned and I have been buying them since the iPhone 4s. It's really fast and feels good in my hand. The screen is awesome and looks great outside in the sunlight. The battery life is fantastic. It lasts me with hard use, 2 days! I can't really say anything negative about this iPhone. So far, so good!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"I love the new iPhone 17 Pro Max, it has been a pleasant experience upgrading from my iPhone 15 Pro Max. There isn’t a laundry list of differences, but it feels well done and offers a polished experience. The camera looks great, battery life has been good, and the design makes the phone much more comfortable to hold (even with a case). I am happy with the design refresh, as it is the only real refresh we’ve had since the 11 Pro series, and the aluminum paired with the vapor chamber has made this phone run much cooler and smoother. Overall I am very pleased with this new generation of iPhone, and I have no regrets upgrading.","Rated 5.0 out of 5,",Review submitted a week ago
