review_text,stars,date
My daughter said they are awesome purchased these Beats for Christmas. Great sound and long lasting charge.,Rated 5.0 out of 5,8 months ago
"When the item was opened, it was a pair of baby shoes instead the the beats that I ordered and paid for. Tried to reorder from Walmart and the promo was no longer valid. So disappointing.",Rated 1.0 out of 5,9 months ago
"I have no complain with the quality of their products!! It's a thumbs up for me, the sounds of Dre.beats was a beast, they were pricey but that's what you paying for, is the quality and it is easy to use so if I have an extra money I would buy it again ğŸ˜‚ (hopefully)",Rated 5.0 out of 5,3 years ago
Imagine laying next to your spouse or partner and they are snoring like satan himself. You pop these on with your tablet in your hand ready to put The Crown on. Boom one click away from canceling the world out and becoming Queen Elizabeth herself. Yes this is how good these headphones are. If you like that narration you should be at the store now in line purchasing.,Rated 5.0 out of 5,4 years ago
"Best head phones I purchased, I bought them ages ago, and theyâ€™re still working, they were a bit expensive at their time, but so worth it. Sound so good and clear, wireless/Bluetooth, they bend so not a lot of space taken, highly recommended.",Rated 5.0 out of 5,3 years ago
I'm very satisfied with these headphones. The sound is amazing. They fit well and are very comfortable.,Rated 5.0 out of 5,10 months ago
"I got these headphones for my adult son for his birthday. He told me they are the best headphones he has ever had. I know they keep out sound well, because I have called his name repeatedly when he was using them and there was no reaction.",Rated 5.0 out of 5,a year ago
I love these headphones. They have great sound and quality. They are a little tight on the ears though.,Rated 5.0 out of 5,9 months ago
I never really thought I would like headphones but I finally made the purchase and I love it. I can’t keep ear buds in my ears too long or it’ll irritate me so this is a great replacement,Rated 5.0 out of 5,10 months ago
"I love these headphones. I'm an over the head type of headphones person anyway. I love the bass boost. Not only that, but I appreciate the protective case to carry them in.",Rated 5.0 out of 5,a year ago
"The sound, the quality of the headphones are great. but had to replace the battery in 3 months and now the headphones are not working",Rated 3.0 out of 5,6 months ago
"My new headphones arrived and I scoured the box to find a headphone jack. They do not supply one with these headphones - I know they are Bluetooth but I wear them in the gym and I like a jack so I can connect straight to the machines. This has cost me another 35 pounds to buy the right type of jack, Apple, of course, hence the expense!",Rated 2.0 out of 5,3 years ago
Someone came to deliver my order and he just had the beats on the box no bag or other box to cover what was it. Lucky i was just getting home because if he would have knocked on my door he was going to hand my daughter her Christmas surprise present. So i had to put it on a dunking donuts bag i had on my cars. Im very disappointed never thought Walmart could be lacking that way,Rated 1.0 out of 5,4 years ago
Sound Quality is great my older daughters loves them. Battery life is good . Comfort on ears can become uncomfortable after wearing for a while.,Rated 5.0 out of 5,a year ago
"I absolutely love my Beats! They are so easy to use and talk about battery life! One charge and these suckers last for what seems like forever, even with daily prolonged use! Would definetly recommend to any and everyone",Rated 5.0 out of 5,4 years ago
Soooo comfortable and have great sound. The connect to all my devices seamlessly and keep a charge for a decent amount of time. Love how portable they are fit easily in my bag. Would repurchase again.,Rated 5.0 out of 5,3 years ago
"Good Points: Sound quality excellent. Headphones lightweight. Connectivity via Bluetooth straightforward.

Improvement Points: Could be more comfortable around the ears",Rated 4.0 out of 5,4 years ago
"Bought these a couple of weeks ago, wasn’t sure how good the sound quality would be but it’s 10/10. I replaced the ear cushions because they were a little old looking and they were a bit discoloured but I got the replacements cheap on Amazon so no problem",Rated 5.0 out of 5,3 years ago
"The Beats are comfortable. The noise cancelation is great. I purchased them for a grandchild, and he loves them. The clarity is very good.",Rated 5.0 out of 5,10 months ago
"I loveeee these and the sound quality is really amazing. However, my ears hurt so bad after these on for a while. An hour at the gym is fine but for flights and longer wear, I have to bring earbuds because my ears are sore.",Rated 4.0 out of 5,3 years ago
"I’ve had these for 2 hours. Put them on the charger, saw the light come on and walked away. Finally when it came time for me to try them out, battery still on 2%. They won’t charge. I’ve tried multiple outlets. Have to return",Rated 1.0 out of 5,a year ago
"Good Points: This is my third pair of beats. I like them for all round comfort and sound quality

Improvement Points: Making the arms stronger by the hinges",Rated 5.0 out of 5,4 years ago
Great bass response. Lyrics can be heard very clearly. Isolates outside noise very well.,Rated 4.0 out of 5,9 months ago
So good. Great noise cancellation. Great comfort compared to other beats as they do not squeeze the head too much. You can change songs with the buttons on the ear muff part. I also feel like I never have to recharge these. The battery life is outstanding. Love.,Rated 5.0 out of 5,3 years ago
